application_1475253775607_0019,5,667
application_1475253775607_0068,8,735
application_1475253775607_0069,8,970
application_1475253775607_0070,7,1009
application_1475253775607_0071,8,959
application_1475253775607_0072,6,811
application_1475253775607_0073,5,853
application_1475253775607_0083,8,817
application_1475253775607_0125,9,889
application_1475253775607_0126,7,953
application_1475253775607_0138,7,764
application_1475253775607_0145,8,1046
application_1475253775607_0146,8,891
application_1475253775607_0172,8,787
application_1475253775607_0200,6,685
application_1475253775607_0206,5,818
application_1475253775607_0229,6,800
application_1475253775607_0245,5,885
application_1475253775607_0248,5,809
application_1475253775607_0314,5,668
application_1475253775607_0326,10,729
application_1475253775607_0354,5,759
application_1475253775607_0356,7,1132
application_1475253775607_0361,7,951
application_1475253775607_0362,8,1018
application_1475253775607_0367,8,633
application_1475253775607_0372,5,899
application_1475253775607_0373,5,854
application_1475253775607_0393,6,905
application_1475253775607_0400,9,716
application_1475253775607_0405,5,1167
application_1475253775607_0412,6,774
application_1475253775607_0417,6,1016
application_1475253775607_0428,9,984
application_1475253775607_0441,6,1697
application_1475253775607_0485,5,934
application_1475253775607_0486,6,711
application_1475253775607_0487,5,665
application_1475253775607_0488,8,782
application_1475253775607_0493,6,832
application_1475253775607_0495,6,816
application_1475253775607_0499,5,1012
application_1475253775607_0500,5,921
application_1475253775607_0512,8,1026
application_1475253775607_0516,7,1206
application_1475253775607_0520,7,1012
application_1475253775607_0522,7,1311
application_1475253775607_0523,5,1828
application_1475253775607_0561,5,742
application_1475253775607_0605,5,769
application_1475253775607_0617,7,978
application_1475253775607_0619,6,912
application_1475253775607_0631,5,947
application_1475253775607_0633,6,919
application_1475253775607_0648,6,684
application_1475253775607_0693,6,918
application_1475253775607_0704,5,957
application_1475253775607_0708,6,1006
application_1475253775607_0709,7,857
application_1475253775607_0740,6,907
application_1475253775607_0759,7,891
application_1475253775607_0808,8,989
application_1475253775607_0811,7,1118
application_1475253775607_0817,7,973
application_1475253775607_0847,6,1062
application_1475253775607_0857,6,706
application_1475253775607_0873,5,943
application_1475253775607_0894,5,962
application_1475253775607_0901,7,843
application_1475253775607_0920,6,764
application_1475253775607_0923,6,954
application_1475253775607_0968,9,713
application_1475253775607_1060,5,1095
application_1475253775607_1075,7,850
application_1475253775607_1085,6,1506
application_1475253775607_1089,6,1185
application_1475253775607_1091,6,779
application_1475253775607_1126,7,626
application_1475253775607_1129,6,696
application_1475253775607_1137,5,879
application_1475253775607_1140,6,944
application_1475253775607_1141,6,866
application_1475253775607_1176,8,811
application_1475253775607_1190,6,1340
application_1475253775607_1191,8,754
application_1475253775607_1214,7,748
application_1475253775607_1215,6,736
application_1475253775607_1218,5,847
application_1475253775607_1222,5,1358
application_1475253775607_1258,6,762
application_1475253775607_1278,6,1134
application_1475253775607_1279,7,694
application_1475253775607_1315,5,1089
application_1475253775607_1328,6,897
application_1475253775607_1329,6,1012
application_1475253775607_1333,5,996
application_1475253775607_1338,5,1045
application_1475253775607_1366,5,1081
application_1475253775607_1373,5,775
application_1475253775607_1382,6,1278
application_1475253775607_1393,6,831
application_1475253775607_1396,7,782
application_1475253775607_1410,5,813
application_1475253775607_1411,6,958
application_1475253775607_1422,6,1072
application_1475253775607_1428,6,827
application_1475253775607_1429,7,906
application_1475253775607_1446,9,1059
application_1475253775607_1454,5,1661
application_1475253775607_1457,7,1349
application_1475253775607_1461,8,160
application_1475253775607_1486,6,854
application_1475253775607_1515,7,960
application_1475253775607_1519,7,787
application_1475253775607_1554,6,1147
application_1475253775607_1566,7,819
application_1475253775607_1630,6,1320
application_1475253775607_1648,6,1001
application_1475253775607_1664,5,750
application_1475253775607_1677,7,895
application_1475253775607_1685,6,704
application_1475253775607_1712,6,1257
application_1475253775607_1727,6,859
application_1475253775607_1785,5,1132
application_1475253775607_1786,6,5
application_1475253775607_1796,6,1021
application_1475253775607_1797,7,844
application_1475253775607_1809,5,894
application_1475253775607_1814,7,912
application_1475253775607_1847,6,857
application_1475253775607_1848,6,803
application_1475253775607_1853,9,982
application_1475253775607_1876,7,953
application_1475253775607_1909,5,1110
application_1475253775607_1910,6,749
application_1475253775607_1952,6,665
