0,0.0
2,0.0
4,0.0
6,0.0
8,0.0
10,0.0
12,0.0
14,0.0
16,0.0
18,0.0
20,0.0
22,0.0
24,0.0
26,0.0
28,0.0
30,0.0
32,0.0
34,0.0
36,0.0
38,0.0
40,0.0
42,0.0
44,0.0
46,0.0
48,0.0
50,0.0
52,0.0
54,0.0
56,0.0
58,0.0
60,0.0
62,0.0
64,0.0
66,0.0
68,0.0
70,0.0
72,0.0
74,0.0
76,0.0
78,0.0
80,0.0
82,0.0
84,0.0
86,0.0
88,0.0
90,0.0
92,0.0
94,0.0
96,0.0
98,0.0
100,0.0
102,0.0
104,0.0
106,0.0
108,0.0
110,0.0
112,0.0
114,0.0
116,0.0
118,0.0
120,0.0
122,0.0
124,0.0
126,0.0
128,0.0
130,0.0
132,0.0
134,0.0
136,0.0
138,0.0
140,0.0
142,0.0
144,0.0
146,0.0
148,0.0
150,0.0
152,0.0
154,0.0
156,0.0
158,0.0
160,0.0
162,0.0
164,0.0
166,0.0
168,0.0
170,0.0
172,0.0
174,0.0
176,0.0
179,0.0
181,0.0
183,0.0
185,0.0
187,0.0
189,0.0
191,0.0
193,0.0
195,0.0
197,0.0
199,0.0
201,0.0
203,0.0
205,0.0
207,0.0
209,0.0
211,0.0
213,0.0
215,0.0
217,0.0
219,0.0
221,0.0
223,0.0
225,0.0
227,0.0
229,0.0
231,0.0
233,0.0
235,0.0
237,0.0
239,0.0
241,0.0
243,0.0
245,0.0
247,0.0
249,0.0
251,0.0
253,0.0
255,0.0
257,0.0
259,0.0
261,0.0
263,0.0
265,0.0
267,0.0
269,0.0
271,0.0
273,0.0
275,0.0
277,0.0
279,0.0
281,0.0
283,0.0
285,0.0
287,0.0
289,0.0
291,0.0
293,0.0
295,0.0
297,0.0
299,0.0
301,0.0
303,0.0
305,0.0
307,0.0
309,0.0
311,0.0
313,0.0
315,0.0
318,0.0
320,0.0
322,0.0
324,0.0
326,0.0
328,0.0
330,0.0
332,0.0
334,0.0
336,0.0
338,0.0
340,0.0
342,0.0
344,0.0
346,0.0
348,0.0
350,0.0
352,0.0
354,0.0
356,0.0
358,0.0
360,0.0
362,0.0
364,0.0
366,0.0
368,0.0
370,0.0
372,0.0
374,0.0
376,0.0
378,0.0
380,0.0
382,0.0
384,0.0
386,0.0
388,0.0
390,0.0
392,0.0
394,0.0
396,0.0
398,0.0
400,0.0
402,0.0
404,0.0
406,0.0
408,0.0
410,0.0
412,0.0
414,0.0
416,0.0
418,0.0
420,0.0
422,0.0
424,0.0
427,0.0
429,0.0
431,0.0
433,0.0
435,0.0
437,0.0
439,0.0
441,0.0
443,0.0
445,0.0
447,0.0
449,0.0
451,0.0
453,0.0
455,0.0
457,0.0
459,0.0
461,0.0
463,0.0
465,0.0
467,0.0
469,0.0
471,0.0
473,0.0
475,0.0
477,0.0
479,0.0
481,0.0
483,0.0
485,0.0
487,0.0
489,0.0
491,0.0
493,0.0
495,0.0
497,0.0
499,0.0
501,0.0
503,0.0
505,0.0
507,0.0
509,0.0
511,0.0
513,0.0
515,0.0
517,0.0
519,0.0
521,0.0
523,0.0
526,0.0
528,0.0
530,0.0
532,0.0
534,0.0
536,0.0
538,0.0
540,0.0
542,0.0
544,0.0
546,0.0
548,0.0
550,0.0
552,0.0
554,0.0
556,0.0
558,0.0
560,0.0
562,0.0
564,0.0
566,0.0
568,0.0
570,0.0
572,0.0
574,0.0
576,0.0
578,0.0
580,0.0
582,0.0
584,0.0
586,0.0
588,0.0
590,0.0
592,0.0
594,0.0
596,0.0
598,0.0
600,0.0
602,0.0
604,0.0
606,0.0
609,0.0
611,0.0
613,0.0
615,0.0
617,0.0
619,0.0
621,0.0
623,0.0
625,0.0
627,0.0
629,0.0
631,0.0
633,0.0
635,0.0
637,0.0
639,0.0
641,0.0
643,0.0
645,0.0
647,0.0
649,0.0
651,0.0
653,0.0
655,0.0
657,0.0
659,0.0
661,0.0
663,0.0
665,0.0
667,0.0
669,0.0
671,0.0
673,0.0
675,0.0
677,0.0
679,0.0
681,0.0
683,0.0
685,0.0
687,0.0
689,0.0
691,0.0
694,0.0
696,0.0
698,0.0
700,0.0
702,0.0
704,0.0
706,0.0
708,0.0
710,0.0
712,0.0
714,0.0
716,0.0
718,0.0
720,0.0
722,0.0
724,0.0
726,0.0
728,0.0
730,0.0
732,0.0
734,0.0
736,0.0
738,0.0
740,0.0
742,0.0
744,0.0
746,0.0
748,0.0
750,0.0
752,0.0
754,0.0
756,0.0
758,0.0
760,0.0
762,0.0
764,0.0
766,0.0
768,0.0
770,0.0
773,0.0
775,0.0
777,0.0
779,0.0
781,0.0
783,0.0
785,0.0
787,0.0
789,0.0
791,0.0
793,0.0
795,0.0
797,0.0
799,0.0
801,0.0
803,0.0
805,0.0
807,0.0
809,0.0
811,0.0
813,0.0
815,0.0
817,0.0
819,0.0
821,0.0
823,0.0
825,0.0
827,0.0
829,0.0
831,0.0
833,0.0
835,0.0
837,0.0
839,0.0
841,0.0
844,0.0
846,0.0
848,0.0
850,0.0
852,0.0
854,0.0
856,0.0
858,0.0
860,0.0
862,0.0
864,0.0
866,0.0
868,0.0
870,0.0
872,0.0
874,0.0
876,0.0
878,0.0
880,0.0
882,0.0
884,0.0
886,0.0
888,0.0
890,0.0
892,0.0
894,0.0
896,0.0
898,0.0
900,0.0
902,0.0
904,0.0
906,0.0
908,0.0
910,0.0
913,0.0
915,0.0
917,0.0
919,0.0
921,0.0
923,0.0
925,0.0
927,0.0
929,0.0
931,0.0
933,0.0
935,0.0
937,0.0
939,0.0
941,0.0
943,0.0
945,0.0
947,0.0
949,0.0
951,0.0
953,0.0
955,0.0
957,0.0
959,0.0
961,0.0
963,0.0
965,0.0
967,0.0
969,0.0
971,0.0
973,0.0
976,0.0
978,0.0
980,0.0
982,0.0
984,0.0
986,0.0
988,0.0
990,0.0
992,0.0
994,0.0
996,0.0
998,0.0
1000,0.0
1002,0.0
1004,0.0
1006,0.0
1008,0.0
1010,0.0
1012,0.0
1014,0.0
1016,0.0
1018,0.0
1020,0.0
1022,0.0
1024,0.0
1026,0.0
1028,0.0
1030,0.0
1032,0.0
1035,0.0
1037,0.0
1039,0.0
1041,0.0
1043,0.0
1045,0.0
1047,0.0
1049,0.0
1051,0.0
1053,0.0
1055,0.0
1057,0.0
1059,0.0
1061,0.0
1063,0.0
1065,0.0
1067,0.0
1069,0.0
1071,0.0
1073,0.0
1075,0.0
1077,0.0
1079,0.0
1081,0.0
1083,0.0
1085,0.0
1087,0.0
1089,0.0
1091,0.0
1094,0.0
1096,0.0
1098,0.0
1100,0.0
1102,0.0
1104,0.0
1106,0.0
1108,0.0
1110,0.0
1112,0.0
1114,0.0
1116,0.0
1118,0.0
1120,0.0
1122,0.0
1124,0.0
1126,0.0
1128,0.0
1130,0.0
1132,0.0
1134,0.0
1136,0.0
1138,0.0
1140,0.0
1142,0.0
1144,0.0
1146,0.0
1148,0.0
1150,0.0
1153,0.0
1155,0.0
1157,0.0
1159,0.0
1161,0.0
1163,0.0
1165,0.0
1167,0.0
1169,0.0
1171,0.0
1173,0.0
1175,0.0
1177,0.0
1179,0.0
1181,0.0
1183,0.0
1185,0.0
1187,0.0
1189,0.0
1191,0.0
1193,0.0
1195,0.0
1197,0.0
1199,0.0
1201,0.0
1203,0.0
1205,0.0
1207,0.0
1209,0.0
1212,0.0
1214,0.0
1216,0.0
1218,0.0
1220,0.0
1222,0.0
1224,0.0
1226,0.0
1228,0.0
1230,0.0
1232,0.0
1234,0.0
1236,0.0
1238,0.0
1240,0.0
1242,0.0
1244,0.0
1246,0.0
1248,0.0
1250,0.0
1252,0.0
1254,0.0
1256,0.0
1258,0.0
1260,0.0
1262,0.0
1264,0.0
1266,0.0
1268,0.0
1271,0.0
1273,0.0
1275,0.0
1277,0.0
1279,0.0
1281,0.0
1283,0.0
1285,0.0
1287,0.0
1289,0.0
1291,0.0
1293,0.0
1295,0.0
1297,0.0
1299,0.0
1301,0.0
1303,0.0
1305,0.0
1307,0.0
1309,0.0
1311,0.0
1313,0.0
1315,0.0
1317,0.0
1319,0.0
1321,0.0
1323,0.0
1325,0.0
1327,0.0
1329,0.0
1332,0.0
1334,0.0
1336,0.0
1338,0.0
1340,0.0
1342,0.0
1344,0.0
1346,0.0
1348,0.0
1350,0.0
1352,0.0
1354,0.0
1356,0.0
1358,0.0
1360,0.0
1362,0.0
1364,0.0
1366,0.0
1368,0.0
1370,0.0
1372,0.0
1374,0.0
1376,0.0
1378,0.0
1380,0.0
1382,0.0
1384,0.0
1386,0.0
1389,0.0
1391,0.0
1393,0.0
1395,0.0
1397,0.0
1399,0.0
1401,0.0
1403,0.0
1405,0.0
1407,0.0
1409,0.0
1411,0.0
1413,0.0
1415,0.0
1417,0.0
1419,0.0
1421,0.0
1423,0.0
1425,0.0
1427,0.0
1429,0.0
1431,0.0
1433,0.0
1435,0.0
1437,0.0
1439,0.0
1441,0.0
1443,0.0
1445,0.0
1448,0.0
1450,0.0
1452,0.0
1454,0.0
1456,0.0
1458,0.0
1460,0.0
1462,0.0
1464,0.0
1466,0.0
1468,0.0
1470,0.0
1472,0.0
1474,0.0
1476,0.0
1478,0.0
1480,0.0
1482,0.0
1484,0.0
1486,0.0
1488,0.0
1490,0.0
1492,0.0
1494,0.0
1496,0.0
1498,0.0
1500,0.0
1502,0.0
1504,0.0
1506,0.0
1509,0.0
1511,0.0
1513,0.0
1515,0.0
1517,0.0
1519,0.0
1521,0.0
1523,0.0
1525,0.0
1527,0.0
1529,0.0
1531,0.0
1533,0.0
1535,0.0
1537,0.0
1539,0.0
1541,0.0
1543,0.0
1545,0.0
1547,0.0
1549,0.0
1551,0.0
1553,0.0
1555,0.0
1557,0.0
1559,0.0
1561,0.0
1563,0.0
1565,0.0
1568,0.0
1570,0.0
1572,0.0
1574,0.0
1576,0.0
1578,0.0
1580,0.0
1582,0.0
1584,0.0
1586,0.0
1588,0.0
1590,0.0
1592,0.0
1594,0.0
1596,0.0
1598,0.0
1600,0.0
1602,0.0
1604,0.0
1606,0.0
1608,0.0
1610,0.0
1612,0.0
1614,0.0
1616,0.0
1618,0.0
1620,0.0
1622,0.0
1624,0.0
1626,0.0
1629,0.0
1631,0.0
1633,0.0
1635,0.0
1637,0.0
1639,0.0
1641,0.0
1643,0.0
1645,0.0
1647,0.0
1649,0.0
1651,0.0
1653,0.0
1655,0.0
1657,0.0
1659,0.0
1661,0.0
1663,0.0
1665,0.0
1667,0.0
1669,0.0
1671,0.0
1673,0.0
1675,0.0
1677,0.0
1679,0.0
1681,0.0
1683,0.0
1685,0.0
1688,0.0
1690,0.0
1692,0.0
1694,0.0
1696,0.0
1698,0.0
1700,0.0
1702,0.0
1704,0.0
1706,0.0
1708,0.0
1710,0.0
1712,0.0
1714,0.0
1716,0.0
1718,0.0
1720,0.0
1722,0.0
1724,0.0
1726,0.0
1728,0.0
1730,0.0
1732,0.0
1734,0.0
1736,0.0
1738,0.0
1740,0.0
1742,0.0
1744,0.0
1746,0.0
1749,0.0
1751,0.0
1753,0.0
1755,0.0
