application_1475113124846_0015,8,43
application_1475113124846_0017,7,36
application_1475113124846_0018,6,37
application_1475113124846_0019,7,43
application_1475113124846_0020,7,39
application_1475113124846_0021,6,37
application_1475113124846_0022,6,36
application_1475113124846_0023,6,36
application_1475113124846_0024,6,58
application_1475113124846_0025,11,44
application_1475113124846_0026,7,34
application_1475113124846_0027,7,44
application_1475113124846_0028,7,52
application_1475113124846_0029,7,52
application_1475113124846_0030,8,44
application_1475113124846_0031,6,37
application_1475113124846_0032,7,41
application_1475113124846_0033,9,42
application_1475113124846_0034,5,46
application_1475113124846_0035,6,36
application_1475113124846_0036,7,41
application_1475113124846_0037,7,34
application_1475113124846_0038,8,38
application_1475113124846_0039,10,41
application_1475113124846_0040,6,36
application_1475113124846_0041,6,37
application_1475113124846_0042,6,41
application_1475113124846_0043,6,34
application_1475113124846_0044,6,31
application_1475113124846_0045,8,34
application_1475113124846_0046,9,33
application_1475113124846_0047,6,38
application_1475113124846_0048,7,38
application_1475113124846_0049,8,34
application_1475113124846_0050,7,41
application_1475113124846_0051,7,34
application_1475113124846_0052,7,43
application_1475113124846_0053,7,38
application_1475113124846_0054,7,37
application_1475113124846_0055,7,31
application_1475113124846_0056,7,49
application_1475113124846_0057,6,37
application_1475113124846_0058,7,39
application_1475113124846_0059,7,42
application_1475113124846_0060,7,32
application_1475113124846_0061,7,38
application_1475113124846_0062,5,34
application_1475113124846_0063,6,33
application_1475113124846_0064,5,44
application_1475113124846_0065,7,36
application_1475113124846_0066,6,42
application_1475113124846_0067,7,42
application_1475113124846_0068,6,44
application_1475113124846_0069,6,35
application_1475113124846_0070,8,32
application_1475113124846_0071,7,43
application_1475113124846_0072,7,35
application_1475113124846_0073,6,42
application_1475113124846_0074,7,43
application_1475113124846_0075,8,41
application_1475113124846_0076,8,35
application_1475113124846_0077,7,45
application_1475113124846_0078,7,41
application_1475113124846_0079,6,45
application_1475113124846_0080,6,33
application_1475113124846_0081,6,39
application_1475113124846_0082,6,38
application_1475113124846_0083,6,37
application_1475113124846_0084,7,35
application_1475113124846_0085,7,45
application_1475113124846_0086,6,40
application_1475113124846_0087,6,34
application_1475113124846_0088,8,35
application_1475113124846_0089,6,39
application_1475113124846_0090,5,37
application_1475113124846_0091,7,33
application_1475113124846_0092,7,34
application_1475113124846_0093,7,41
application_1475113124846_0094,7,39
application_1475113124846_0095,7,45
application_1475113124846_0096,7,43
application_1475113124846_0097,7,36
application_1475113124846_0098,7,40
application_1475113124846_0099,9,46
application_1475113124846_0100,7,44
application_1475113124846_0101,8,38
application_1475113124846_0102,6,51
application_1475113124846_0104,5,51
application_1475113124846_0103,7,50
application_1475113124846_0105,7,61
application_1475113124846_0106,7,59
application_1475113124846_0107,12,52
application_1475113124846_0108,12,47
application_1475113124846_0111,11,53
application_1475113124846_0110,11,48
application_1475113124846_0109,11,49
application_1475113124846_0112,11,59
application_1475113124846_0113,6,58
application_1475113124846_0114,7,54
application_1475113124846_0115,9,63
application_1475113124846_0116,7,55
application_1475113124846_0117,18,50
application_1475113124846_0118,21,41
application_1475113124846_0120,20,44
application_1475113124846_0119,22,40
application_1475113124846_0121,17,52
application_1475113124846_0122,17,52
application_1475113124846_0123,18,54
application_1475113124846_0124,15,55
application_1475113124846_0125,13,54
application_1475113124846_0126,12,55
application_1475113124846_0127,11,51
application_1475113124846_0128,11,50
application_1475113124846_0129,13,65
application_1475113124846_0130,8,62
application_1475113124846_0131,9,54
application_1475113124846_0132,27,45
application_1475113124846_0133,29,45
application_1475113124846_0134,27,37
application_1475113124846_0135,29,34
application_1475113124846_0136,29,45
application_1475113124846_0137,31,42
application_1475113124846_0138,28,45
application_1475113124846_0139,28,40
application_1475113124846_0140,28,41
application_1475113124846_0141,28,37
application_1475113124846_0142,26,43
application_1475113124846_0143,29,39
application_1475113124846_0144,29,39
application_1475113124846_0145,21,44
application_1475113124846_0146,19,44
application_1475113124846_0147,13,49
application_1475113124846_0148,7,50
application_1475113124846_0149,24,43
application_1475113124846_0150,9,39
application_1475113124846_0151,9,46
application_1475113124846_0152,6,56
application_1475113124846_0153,13,53
application_1475113124846_0154,10,56
application_1475113124846_0155,9,62
application_1475113124846_0156,10,38
application_1475113124846_0157,6,47
application_1475113124846_0158,6,36
application_1475113124846_0159,7,40
application_1475113124846_0160,7,44
application_1475113124846_0161,7,36
application_1475113124846_0162,7,45
application_1475113124846_0163,7,41
application_1475113124846_0164,6,38
application_1475113124846_0165,5,40
application_1475113124846_0166,8,36
application_1475113124846_0167,11,38
application_1475113124846_0168,9,46
application_1475113124846_0169,5,40
application_1475113124846_0170,5,37
application_1475113124846_0171,5,34
application_1475113124846_0172,8,40
application_1475113124846_0173,6,45
application_1475113124846_0174,6,40
application_1475113124846_0175,7,36
application_1475113124846_0176,5,45
application_1475113124846_0177,6,46
application_1475113124846_0178,8,45
application_1475113124846_0179,5,42
application_1475113124846_0180,5,45
application_1475113124846_0181,6,36
application_1475113124846_0182,5,45
