application_1474649040523_0011,6,33
application_1474649040523_0012,6,36
application_1474649040523_0013,6,34
application_1474649040523_0014,6,45
application_1474649040523_0015,6,35
application_1474649040523_0016,7,37
application_1474649040523_0017,6,43
application_1474649040523_0018,6,32
application_1474649040523_0019,6,39
application_1474649040523_0020,8,34
application_1474649040523_0021,6,38
application_1474649040523_0022,6,40
application_1474649040523_0023,8,32
application_1474649040523_0024,7,43
application_1474649040523_0025,6,40
application_1474649040523_0026,7,39
application_1474649040523_0027,7,35
application_1474649040523_0028,6,40
application_1474649040523_0029,5,43
application_1474649040523_0030,7,38
application_1474649040523_0031,8,44
application_1474649040523_0032,7,49
application_1474649040523_0033,7,47
application_1474649040523_0034,10,31
application_1474649040523_0035,7,43
application_1474649040523_0036,8,34
application_1474649040523_0037,7,33
application_1474649040523_0038,7,33
application_1474649040523_0039,7,42
application_1474649040523_0040,5,46
application_1474649040523_0041,10,39
application_1474649040523_0042,8,34
application_1474649040523_0043,8,41
application_1474649040523_0044,8,33
application_1474649040523_0045,8,37
application_1474649040523_0046,5,31
application_1474649040523_0047,5,40
application_1474649040523_0048,7,33
application_1474649040523_0049,7,34
application_1474649040523_0050,7,33
application_1474649040523_0051,10,31
application_1474649040523_0052,8,32
application_1474649040523_0053,7,31
application_1474649040523_0054,7,37
application_1474649040523_0055,5,50
application_1474649040523_0056,6,32
application_1474649040523_0057,7,36
application_1474649040523_0058,5,41
application_1474649040523_0059,9,37
application_1474649040523_0060,6,42
application_1474649040523_0061,10,37
application_1474649040523_0062,5,32
application_1474649040523_0063,6,37
application_1474649040523_0064,7,40
application_1474649040523_0065,7,39
application_1474649040523_0066,7,45
application_1474649040523_0067,5,42
application_1474649040523_0068,7,48
application_1474649040523_0069,7,43
application_1474649040523_0070,5,37
application_1474649040523_0071,6,41
application_1474649040523_0072,7,35
application_1474649040523_0073,5,39
application_1474649040523_0074,6,35
application_1474649040523_0075,7,35
application_1474649040523_0076,8,34
application_1474649040523_0077,7,32
application_1474649040523_0078,6,32
application_1474649040523_0079,6,44
application_1474649040523_0080,6,38
application_1474649040523_0081,6,31
application_1474649040523_0082,6,39
application_1474649040523_0083,6,38
application_1474649040523_0084,9,44
application_1474649040523_0085,6,37
application_1474649040523_0086,6,34
application_1474649040523_0087,8,40
application_1474649040523_0088,5,52
application_1474649040523_0089,8,32
application_1474649040523_0090,5,42
application_1474649040523_0091,6,35
application_1474649040523_0092,7,33
application_1474649040523_0093,7,41
application_1474649040523_0094,5,33
application_1474649040523_0095,7,33
application_1474649040523_0096,6,48
application_1474649040523_0097,7,38
application_1474649040523_0098,7,36
application_1474649040523_0099,7,39
application_1474649040523_0100,5,36
application_1474649040523_0101,7,46
application_1474649040523_0102,6,38
application_1474649040523_0103,5,37
application_1474649040523_0104,7,32
application_1474649040523_0105,7,34
application_1474649040523_0106,6,39
application_1474649040523_0107,6,38
application_1474649040523_0108,7,38
application_1474649040523_0109,6,41
application_1474649040523_0110,8,42
application_1474649040523_0111,6,39
application_1474649040523_0112,6,35
application_1474649040523_0113,6,33
application_1474649040523_0114,6,32
application_1474649040523_0115,7,42
application_1474649040523_0116,6,37
application_1474649040523_0117,6,32
application_1474649040523_0118,8,34
application_1474649040523_0119,6,42
application_1474649040523_0120,7,37
application_1474649040523_0121,8,32
application_1474649040523_0122,7,36
application_1474649040523_0123,5,42
application_1474649040523_0124,5,38
application_1474649040523_0125,7,39
application_1474649040523_0126,5,43
application_1474649040523_0127,7,36
application_1474649040523_0128,7,32
application_1474649040523_0129,6,47
application_1474649040523_0130,7,39
application_1474649040523_0131,7,39
application_1474649040523_0132,5,34
application_1474649040523_0133,7,35
application_1474649040523_0134,7,35
application_1474649040523_0135,5,39
application_1474649040523_0136,6,44
application_1474649040523_0137,6,37
application_1474649040523_0138,5,37
application_1474649040523_0139,7,37
application_1474649040523_0140,5,32
application_1474649040523_0141,6,43
application_1474649040523_0142,6,38
application_1474649040523_0143,5,34
application_1474649040523_0144,5,39
application_1474649040523_0145,6,38
application_1474649040523_0146,6,35
application_1474649040523_0147,7,40
application_1474649040523_0148,6,31
application_1474649040523_0149,6,36
application_1474649040523_0150,7,32
application_1474649040523_0151,7,39
application_1474649040523_0152,7,30
application_1474649040523_0153,6,38
application_1474649040523_0154,7,35
application_1474649040523_0155,5,31
application_1474649040523_0156,5,41
application_1474649040523_0157,6,33
application_1474649040523_0158,5,32
application_1474649040523_0159,6,29
application_1474649040523_0160,6,36
