application_1474324860269_0001,6,851
application_1474324860269_0002,8,873
application_1474324860269_0003,6,1162
application_1474324860269_0004,8,1063
application_1474324860269_0005,7,1114
application_1474324860269_0006,8,906
application_1474324860269_0007,9,1103
application_1474324860269_0008,6,941
application_1474324860269_0009,9,932
application_1474324860269_0010,6,1043
application_1474324860269_0011,9,1283
application_1474324860269_0012,6,1007
application_1474324860269_0013,11,1098
application_1474324860269_0014,6,967
application_1474324860269_0015,7,1067
