application_1476392116887_0479,6,48
application_1476392116887_0480,5,38
application_1476392116887_0481,7,31
application_1476392116887_0482,5,36
application_1476392116887_0483,6,32
application_1476392116887_0484,6,36
application_1476392116887_0485,5,32
application_1476392116887_0486,6,33
application_1476392116887_0487,6,39
application_1476392116887_0488,5,36
application_1476392116887_0489,14,34
application_1476392116887_0490,5,35
application_1476392116887_0491,5,34
application_1476392116887_0492,76,36
application_1476392116887_0493,67,27
application_1476392116887_0494,7,38
application_1476392116887_0495,10,31
application_1476392116887_0496,14,40
application_1476392116887_0497,5,47
application_1476392116887_0498,42,47
application_1476392116887_0499,5,34
application_1476392116887_0500,25,40
application_1476392116887_0501,5,56
application_1476392116887_0502,12,37
application_1476392116887_0503,5,65
application_1476392116887_0504,6,47
application_1476392116887_0505,15,41
application_1476392116887_0506,10,46
application_1476392116887_0507,10,44
application_1476392116887_0508,33,34
application_1476392116887_0509,7,55
application_1476392116887_0510,7,49
application_1476392116887_0511,10,34
application_1476392116887_0512,9,57
application_1476392116887_0513,6,36
application_1476392116887_0514,10,43
application_1476392116887_0515,7,34
application_1476392116887_0516,57,41
application_1476392116887_0517,6,50
application_1476392116887_0518,6,50
application_1476392116887_0519,57,36
application_1476392116887_0520,42,38
application_1476392116887_0521,6,41
application_1476392116887_0522,6,46
application_1476392116887_0523,8,74
application_1476392116887_0524,6,57
application_1476392116887_0525,6,56
application_1476392116887_0526,5,79
application_1476392116887_0527,7,43
application_1476392116887_0528,16,64
application_1476392116887_0529,6,65
application_1476392116887_0530,7,48
application_1476392116887_0531,6,62
application_1476392116887_0532,5,33
application_1476392116887_0533,10,40
application_1476392116887_0534,6,52
application_1476392116887_0535,7,38
application_1476392116887_0536,8,56
application_1476392116887_0537,20,41
application_1476392116887_0538,11,36
application_1476392116887_0539,7,40
application_1476392116887_0540,10,36
application_1476392116887_0542,9,37
application_1476392116887_0541,7,38
application_1476392116887_0543,8,51
application_1476392116887_0544,35,70
application_1476392116887_0545,6,42
application_1476392116887_0547,8,39
application_1476392116887_0546,17,49
application_1476392116887_0548,13,47
application_1476392116887_0549,50,42
application_1476392116887_0550,10,56
application_1476392116887_0551,13,44
application_1476392116887_0552,11,46
application_1476392116887_0553,9,46
application_1476392116887_0554,7,66
application_1476392116887_0555,47,61
application_1476392116887_0556,35,49
application_1476392116887_0557,71,32
application_1476392116887_0558,9,48
application_1476392116887_0559,13,59
application_1476392116887_0560,6,61
application_1476392116887_0561,10,72
application_1476392116887_0562,36,52
application_1476392116887_0563,9,42
application_1476392116887_0564,8,62
application_1476392116887_0565,6,62
application_1476392116887_0566,9,44
application_1476392116887_0567,7,69
application_1476392116887_0568,14,51
application_1476392116887_0569,5,70
application_1476392116887_0570,7,44
application_1476392116887_0571,7,51
application_1476392116887_0572,6,58
application_1476392116887_0573,5,50
application_1476392116887_0574,15,68
application_1476392116887_0575,8,47
application_1476392116887_0576,9,57
application_1476392116887_0577,9,52
application_1476392116887_0578,8,50
application_1476392116887_0579,11,54
application_1476392116887_0580,7,49
application_1476392116887_0581,10,45
application_1476392116887_0582,8,46
application_1476392116887_0583,10,63
application_1476392116887_0584,7,67
application_1476392116887_0585,9,61
application_1476392116887_0586,7,77
application_1476392116887_0587,9,60
application_1476392116887_0588,18,47
