application_1468868237610_0005,6,41
application_1468868237610_0007,5,62
application_1468868237610_0008,4,45
application_1468868237610_0009,4,59
application_1468868237610_0010,4,59
application_1468868237610_0011,4,41
application_1468868237610_0012,4,58
application_1468868237610_0013,7,58
application_1468868237610_0014,4,43
application_1468868237610_0015,5,41
application_1468868237610_0016,4,59
application_1468868237610_0017,5,56
application_1468868237610_0018,5,41
application_1468868237610_0019,8,46
application_1468868237610_0020,5,44
application_1468868237610_0021,3,62
application_1468868237610_0022,5,57
application_1468868237610_0023,5,41
application_1468868237610_0024,3,57
application_1468868237610_0025,4,43
application_1468868237610_0026,4,41
application_1468868237610_0027,4,54
application_1468868237610_0028,4,58
application_1468868237610_0029,5,40
application_1468868237610_0030,4,57
application_1468868237610_0031,5,54
application_1468868237610_0032,5,57
application_1468868237610_0033,5,41
application_1468868237610_0034,5,46
application_1468868237610_0035,4,57
application_1468868237610_0036,5,54
application_1468868237610_0037,8,55
application_1468868237610_0038,4,43
application_1468868237610_0039,4,45
application_1468868237610_0040,5,43
application_1468868237610_0041,6,42
application_1468868237610_0042,3,56
application_1468868237610_0043,4,56
application_1468868237610_0044,4,60
application_1468868237610_0045,5,43
application_1468868237610_0046,6,54
application_1468868237610_0047,4,45
application_1468868237610_0048,5,51
application_1468868237610_0049,4,57
application_1468868237610_0050,5,61
application_1468868237610_0051,5,58
application_1468868237610_0052,6,58
application_1468868237610_0053,5,43
application_1468868237610_0054,5,61
application_1468868237610_0055,4,62
application_1468868237610_0056,4,60
application_1468868237610_0057,4,51
application_1468868237610_0058,4,49
application_1468868237610_0059,5,64
application_1468868237610_0060,4,65
application_1468868237610_0061,6,53
application_1468868237610_0062,6,64
application_1468868237610_0063,6,53
application_1468868237610_0064,7,74
application_1468868237610_0065,6,52
application_1468868237610_0066,8,58
application_1468868237610_0067,6,79
application_1468868237610_0068,15,45
application_1468868237610_0069,12,71
application_1468868237610_0070,12,69
application_1468868237610_0071,14,56
application_1468868237610_0072,13,57
application_1468868237610_0073,9,75
application_1468868237610_0075,35,58
application_1468868237610_0074,6,82
application_1468868237610_0076,28,55
application_1468868237610_0077,21,49
application_1468868237610_0078,23,58
application_1468868237610_0079,17,58
application_1468868237610_0080,13,57
application_1468868237610_0082,13,84
application_1468868237610_0081,15,65
application_1468868237610_0083,15,63
application_1468868237610_0084,6,90
application_1468868237610_0085,14,81
application_1468868237610_0086,5,86
application_1468868237610_0087,4,71
application_1468868237610_0088,6,64
application_1468868237610_0089,32,58
application_1468868237610_0090,22,68
application_1468868237610_0091,32,52
application_1468868237610_0092,23,46
application_1468868237610_0093,21,50
application_1468868237610_0095,18,50
application_1468868237610_0094,13,69
application_1468868237610_0096,15,60
application_1468868237610_0097,19,49
application_1468868237610_0098,14,70
application_1468868237610_0100,31,47
application_1468868237610_0102,24,44
application_1468868237610_0099,22,57
application_1468868237610_0101,24,44
application_1468868237610_0103,23,51
application_1468868237610_0104,20,68
application_1468868237610_0105,18,54
application_1468868237610_0106,13,55
application_1468868237610_0107,12,63
application_1468868237610_0108,14,75
application_1468868237610_0109,10,71
application_1468868237610_0110,9,61
application_1468868237610_0111,22,55
application_1468868237610_0112,19,52
application_1468868237610_0113,27,57
application_1468868237610_0114,29,41
application_1468868237610_0115,17,48
application_1468868237610_0116,7,62
application_1468868237610_0117,5,78
application_1468868237610_0118,6,50
application_1468868237610_0119,9,76
application_1468868237610_0120,7,51
application_1468868237610_0121,5,66
application_1468868237610_0122,7,50
application_1468868237610_0123,6,65
application_1468868237610_0129,5,48
application_1468868237610_0130,6,47
application_1468868237610_0131,10,48
application_1468868237610_0132,7,50
application_1468868237610_0133,6,56
application_1468868237610_0134,6,47
application_1468868237610_0135,5,47
application_1468868237610_0136,5,47
application_1468868237610_0137,4,60
application_1468868237610_0138,7,57
application_1468868237610_0139,5,45
application_1468868237610_0140,4,46
application_1468868237610_0141,5,63
application_1468868237610_0142,5,46
application_1468868237610_0143,4,63
application_1468868237610_0144,7,46
application_1468868237610_0145,5,44
application_1468868237610_0146,5,42
application_1468868237610_0147,7,61
application_1468868237610_0148,5,44
application_1468868237610_0149,6,57
application_1468868237610_0150,8,58
application_1468868237610_0151,4,59
application_1468868237610_0152,6,47
application_1468868237610_0153,5,46
application_1468868237610_0154,6,45
application_1468868237610_0155,6,46
application_1468868237610_0156,6,58
application_1468868237610_0157,5,45
application_1468868237610_0158,5,43
application_1468868237610_0159,4,44
application_1468868237610_0160,5,59
application_1468868237610_0161,5,49
application_1468868237610_0162,5,44
application_1468868237610_0163,5,61
application_1468868237610_0164,7,60
application_1468868237610_0165,6,59
application_1468868237610_0166,7,65
application_1468868237610_0167,8,50
application_1468868237610_0168,6,46
application_1468868237610_0169,8,63
application_1468868237610_0170,6,64
application_1468868237610_0171,4,58
application_1468868237610_0172,4,56
application_1468868237610_0173,6,54
application_1468868237610_0174,4,54
application_1468868237610_0175,4,54
application_1468868237610_0176,6,51
application_1468868237610_0177,6,45
application_1468868237610_0178,5,42
