application_1475720863465_0019,5,2002
application_1475720863465_0068,6,1249
application_1475720863465_0069,8,1519
application_1475720863465_0070,7,1868
application_1475720863465_0071,10,1667
application_1475720863465_0072,5,1932
application_1475720863465_0073,6,1611
application_1475720863465_0074,7,1328
application_1475720863465_0084,7,1824
application_1475720863465_0126,8,1747
application_1475720863465_0127,6,1715
application_1475720863465_0139,6,1834
application_1475720863465_0146,6,1424
application_1475720863465_0172,7,1621
application_1475720863465_0191,8,1780
application_1475720863465_0211,5,1559
application_1475720863465_0244,8,1566
application_1475720863465_0367,5,1123
application_1475720863465_0395,6,1567
application_1475720863465_0397,5,1767
application_1475720863465_0402,7,1357
application_1475720863465_0403,6,1643
application_1475720863465_0408,6,1929
application_1475720863465_0413,7,1692
application_1475720863465_0414,6,1693
application_1475720863465_0433,6,1857
application_1475720863465_0444,6,1663
application_1475720863465_0452,6,1630
application_1475720863465_0457,7,1668
application_1475720863465_0480,5,1613
application_1475720863465_0523,7,1694
application_1475720863465_0525,7,1328
application_1475720863465_0548,7,1732
application_1475720863465_0552,7,1673
application_1475720863465_0577,5,1423
application_1475720863465_0592,8,1683
application_1475720863465_0638,6,1426
application_1475720863465_0660,7,1276
application_1475720863465_0662,6,1727
application_1475720863465_0731,5,1733
application_1475720863465_0735,7,1478
application_1475720863465_0736,6,1549
application_1475720863465_0767,7,1716
application_1475720863465_0786,7,1671
application_1475720863465_0868,6,1638
application_1475720863465_0870,5,1599
application_1475720863465_0906,6,1293
application_1475720863465_0916,7,1239
application_1475720863465_0932,8,1353
application_1475720863465_0953,8,1555
application_1475720863465_0960,7,1768
application_1475720863465_0979,5,1615
application_1475720863465_0980,6,1698
application_1475720863465_1027,5,2089
application_1475720863465_1119,6,1609
application_1475720863465_1135,5,1911
application_1475720863465_1144,5,2059
application_1475720863465_1148,7,2042
application_1475720863465_1150,7,1774
application_1475720863465_1185,8,2171
application_1475720863465_1187,9,1729
application_1475720863465_1196,8,1834
application_1475720863465_1200,7,1798
application_1475720863465_1247,6,1220
application_1475720863465_1248,8,2279
application_1475720863465_1271,6,1657
application_1475720863465_1274,6,1532
application_1475720863465_1405,7,1528
application_1475720863465_1417,6,1863
application_1475720863465_1426,5,1655
application_1475720863465_1454,4,1713
application_1475720863465_1461,5,1737
application_1475720863465_1470,8,1800
application_1475720863465_1481,5,1682
application_1475720863465_1497,6,1712
application_1475720863465_1498,7,1219
application_1475720863465_1509,7,1842
application_1475720863465_1515,8,2015
application_1475720863465_1516,6,1928
application_1475720863465_1521,8,1793
application_1475720863465_1534,7,1700
application_1475720863465_1542,7,1851
application_1475720863465_1603,6,1721
application_1475720863465_1712,5,1657
application_1475720863465_1831,5,1215
application_1475720863465_1844,8,1532
application_1475720863465_1851,6,1595
application_1475720863465_1879,7,1547
application_1475720863465_1894,5,1574
application_1475720863465_1952,7,1525
application_1475720863465_1953,8,1254
application_1475720863465_1963,9,1575
application_1475720863465_1964,7,1579
application_1475720863465_1976,7,1358
application_1475720863465_1981,7,1542
application_1475720863465_2014,6,1995
application_1475720863465_2015,6,1366
application_1475720863465_2042,8,1860
application_1475720863465_2075,6,1588
application_1475720863465_2076,7,1704
application_1475720863465_2118,6,1596
