application_1476578931663_0002,7,85
application_1476578931663_0003,9,101
application_1476578931663_0004,7,99
application_1476578931663_0005,36,92
application_1476578931663_0006,26,108
application_1476578931663_0007,9,87
application_1476578931663_0008,75,84
application_1476578931663_0009,15,89
application_1476578931663_0010,244,55
application_1476578931663_0011,60,84
application_1476578931663_0012,17,96
application_1476578931663_0013,221,54
application_1476578931663_0014,21,88
application_1476578931663_0015,17,103
application_1476578931663_0016,49,47
application_1476578931663_0017,76,50
application_1476578931663_0018,61,49
application_1476578931663_0019,197,52
application_1476578931663_0020,32,50
application_1476578931663_0021,50,34
application_1476578931663_0022,15,54
application_1476578931663_0023,29,41
application_1476578931663_0024,34,35
application_1476578931663_0025,41,40
application_1476578931663_0026,22,56
application_1476578931663_0027,13,120
application_1476578931663_0028,12,55
application_1476578931663_0029,6,61
application_1476578931663_0030,9,69
application_1476578931663_0031,8,73
application_1476578931663_0032,10,83
application_1476578931663_0033,9,63
application_1476578931663_0034,9,75
application_1476578931663_0035,9,58
application_1476578931663_0036,17,90
application_1476578931663_0037,12,57
application_1476578931663_0038,8,58
application_1476578931663_0039,13,69
application_1476578931663_0040,10,56
application_1476578931663_0041,13,61
application_1476578931663_0042,10,73
application_1476578931663_0043,37,50
application_1476578931663_0044,6,73
application_1476578931663_0045,9,63
application_1476578931663_0046,47,70
application_1476578931663_0047,9,77
application_1476578931663_0049,12,68
application_1476578931663_0048,9,75
application_1476578931663_0050,13,67
application_1476578931663_0051,17,70
application_1476578931663_0052,22,70
application_1476578931663_0053,9,84
application_1476578931663_0054,36,72
application_1476578931663_0056,40,71
application_1476578931663_0055,17,64
application_1476578931663_0057,56,56
application_1476578931663_0058,12,61
application_1476578931663_0060,9,64
application_1476578931663_0061,11,69
application_1476578931663_0059,77,48
application_1476578931663_0062,11,68
application_1476578931663_0063,24,50
application_1476578931663_0064,17,72
application_1476578931663_0065,40,79
application_1476578931663_0066,11,63
application_1476578931663_0068,42,57
application_1476578931663_0067,11,63
application_1476578931663_0069,24,77
application_1476578931663_0070,10,69
application_1476578931663_0071,12,92
application_1476578931663_0073,38,79
application_1476578931663_0076,13,66
application_1476578931663_0075,9,91
application_1476578931663_0072,8,63
application_1476578931663_0074,10,64
application_1476578931663_0077,8,58
application_1476578931663_0078,10,66
application_1476578931663_0079,45,47
application_1476578931663_0082,44,60
application_1476578931663_0080,17,75
application_1476578931663_0081,18,57
application_1476578931663_0083,17,69
application_1476578931663_0084,35,57
application_1476578931663_0086,24,63
application_1476578931663_0085,11,61
application_1476578931663_0087,25,47
application_1476578931663_0089,29,43
application_1476578931663_0091,43,50
application_1476578931663_0090,26,50
application_1476578931663_0094,38,50
application_1476578931663_0095,27,66
application_1476578931663_0093,22,80
application_1476578931663_0088,21,36
application_1476578931663_0092,9,66
application_1476578931663_0096,30,53
application_1476578931663_0097,10,79
application_1476578931663_0098,48,39
application_1476578931663_0099,46,62
application_1476578931663_0100,35,142
application_1476578931663_0101,29,58
application_1476578931663_0102,42,59
application_1476578931663_0103,23,44
application_1476578931663_0104,20,79
application_1476578931663_0105,10,80
application_1476578931663_0106,13,46
application_1476578931663_0107,55,50
application_1476578931663_0108,9,76
application_1476578931663_0109,7,74
application_1476578931663_0110,8,69
application_1476578931663_0112,8,85
application_1476578931663_0111,7,56
application_1476578931663_0113,7,65
application_1476578931663_0114,5,61
application_1476578931663_0115,6,61
application_1476578931663_0116,22,58
application_1476578931663_0117,35,40
application_1476578931663_0118,6,71
application_1476578931663_0119,5,64
application_1476578931663_0120,10,57
application_1476578931663_0121,9,53
application_1476578931663_0122,9,51
application_1476578931663_0123,14,70
application_1476578931663_0124,6,59
application_1476578931663_0125,22,59
application_1476578931663_0126,6,71
application_1476578931663_0127,30,70
application_1476578931663_0128,10,94
application_1476578931663_0129,12,81
application_1476578931663_0130,21,61
application_1476578931663_0131,32,54
application_1476578931663_0132,9,67
application_1476578931663_0133,9,73
application_1476578931663_0134,8,67
application_1476578931663_0135,18,66
application_1476578931663_0136,14,64
application_1476578931663_0137,6,60
application_1476578931663_0138,12,58
application_1476578931663_0139,17,61
application_1476578931663_0140,13,67
application_1476578931663_0141,11,63
application_1476578931663_0142,19,53
application_1476578931663_0143,7,67
application_1476578931663_0145,10,77
application_1476578931663_0144,10,56
application_1476578931663_0147,12,75
application_1476578931663_0146,12,101
application_1476578931663_0148,14,66
application_1476578931663_0149,11,71
application_1476578931663_0150,10,76
application_1476578931663_0152,10,93
application_1476578931663_0151,32,50
application_1476578931663_0153,21,58
application_1476578931663_0154,95,50
application_1476578931663_0155,23,62
application_1476578931663_0156,18,60
application_1476578931663_0159,14,57
application_1476578931663_0157,5,61
