application_1473627562889_0984,7,33
application_1473627562889_0985,6,39
application_1473627562889_0986,6,35
application_1473627562889_0987,6,33
application_1473627562889_0988,6,38
application_1473627562889_0989,6,32
application_1473627562889_0990,7,36
application_1473627562889_0991,6,43
application_1473627562889_0992,6,41
application_1473627562889_0993,6,29
application_1473627562889_0994,7,34
application_1473627562889_0995,6,39
application_1473627562889_0996,8,35
application_1473627562889_0997,6,35
application_1473627562889_0998,6,44
application_1473627562889_0999,6,33
application_1473627562889_1000,6,37
application_1473627562889_1001,8,42
application_1473627562889_1002,6,39
application_1473627562889_1003,7,32
application_1473627562889_1004,5,34
application_1473627562889_1005,5,34
application_1473627562889_1006,7,37
application_1473627562889_1007,5,47
application_1473627562889_1008,6,33
application_1473627562889_1009,7,34
application_1473627562889_1010,9,38
application_1473627562889_1011,6,47
application_1473627562889_1012,7,39
application_1473627562889_1013,5,35
application_1473627562889_1014,7,41
application_1473627562889_1015,7,35
application_1473627562889_1016,8,33
application_1473627562889_1017,5,45
application_1473627562889_1018,4,42
application_1473627562889_1019,5,45
application_1473627562889_1020,7,43
application_1473627562889_1021,5,48
application_1473627562889_1022,6,38
application_1473627562889_1023,5,38
application_1473627562889_1024,6,36
application_1473627562889_1025,7,33
application_1473627562889_1026,7,35
application_1473627562889_1027,6,39
application_1473627562889_1028,6,48
application_1473627562889_1029,8,66
application_1473627562889_1030,8,45
application_1473627562889_1031,7,52
application_1473627562889_1032,6,62
application_1473627562889_1033,6,58
application_1473627562889_1034,8,55
application_1473627562889_1035,7,42
application_1473627562889_1036,14,41
application_1473627562889_1037,14,52
application_1473627562889_1038,8,56
application_1473627562889_1039,11,65
application_1473627562889_1040,9,58
application_1473627562889_1041,15,55
application_1473627562889_1042,8,66
application_1473627562889_1043,8,70
application_1473627562889_1044,7,66
application_1473627562889_1045,9,65
application_1473627562889_1046,19,59
application_1473627562889_1047,23,55
application_1473627562889_1048,11,52
application_1473627562889_1049,11,69
application_1473627562889_1050,13,67
application_1473627562889_1051,13,65
