application_1474426076715_0016,9,40
application_1474426076715_0017,5,46
application_1474426076715_0018,6,47
application_1474426076715_0019,7,40
application_1474426076715_0020,7,41
application_1474426076715_0021,8,42
application_1474426076715_0022,6,47
application_1474426076715_0023,8,44
application_1474426076715_0024,10,40
application_1474426076715_0025,8,40
application_1474426076715_0026,5,37
application_1474426076715_0027,6,33
application_1474426076715_0028,7,41
application_1474426076715_0029,7,37
application_1474426076715_0030,7,35
application_1474426076715_0031,6,49
application_1474426076715_0032,6,45
application_1474426076715_0033,9,33
application_1474426076715_0034,6,41
application_1474426076715_0035,7,41
application_1474426076715_0036,5,35
application_1474426076715_0037,6,41
application_1474426076715_0038,7,38
application_1474426076715_0039,6,34
application_1474426076715_0040,9,35
application_1474426076715_0041,7,43
application_1474426076715_0042,7,42
application_1474426076715_0043,8,42
application_1474426076715_0044,6,49
application_1474426076715_0045,6,39
application_1474426076715_0046,8,40
application_1474426076715_0047,6,42
application_1474426076715_0048,8,33
application_1474426076715_0049,6,36
application_1474426076715_0050,8,43
application_1474426076715_0051,7,42
application_1474426076715_0052,7,34
application_1474426076715_0053,7,30
application_1474426076715_0054,7,44
application_1474426076715_0055,8,42
application_1474426076715_0056,7,33
application_1474426076715_0057,7,34
application_1474426076715_0058,7,37
application_1474426076715_0059,6,41
application_1474426076715_0060,7,36
application_1474426076715_0061,6,33
application_1474426076715_0062,7,37
application_1474426076715_0063,6,52
application_1474426076715_0064,5,43
application_1474426076715_0065,5,45
application_1474426076715_0066,10,47
application_1474426076715_0067,12,48
application_1474426076715_0068,7,39
application_1474426076715_0069,7,41
application_1474426076715_0070,6,39
application_1474426076715_0071,6,46
application_1474426076715_0072,6,52
application_1474426076715_0073,7,48
application_1474426076715_0074,9,45
application_1474426076715_0075,8,37
application_1474426076715_0076,9,42
application_1474426076715_0077,7,40
application_1474426076715_0078,7,49
application_1474426076715_0079,7,54
application_1474426076715_0080,7,55
application_1474426076715_0081,7,42
application_1474426076715_0082,8,64
application_1474426076715_0083,13,40
application_1474426076715_0084,17,51
application_1474426076715_0085,11,44
application_1474426076715_0086,8,49
application_1474426076715_0087,13,36
application_1474426076715_0088,6,40
