0,0.0
2,0.0
4,0.0
6,0.0
8,0.0
10,0.0
12,0.0
14,2.0
16,4.0
18,6.0
20,8.0
22,9.0
24,11.0
26,14.0
28,15.0
30,15.0
32,15.0
34,15.0
36,15.0
38,15.0
40,15.0
42,15.0
44,15.0
46,15.0
48,15.0
50,15.0
52,15.0
54,15.0
56,15.0
58,15.0
60,15.0
62,15.0
64,15.0
67,15.0
69,15.0
71,15.0
73,15.0
75,15.0
77,15.0
79,15.0
81,15.0
83,15.0
85,15.0
87,15.0
89,15.0
91,15.0
93,15.0
95,15.0
97,15.0
99,15.0
101,15.0
103,15.0
105,15.0
107,15.0
109,15.0
111,15.0
113,15.0
115,15.0
117,15.0
119,15.0
121,15.0
123,15.0
125,15.0
127,15.0
129,15.0
131,15.0
133,15.0
135,15.0
137,15.0
139,15.0
141,15.0
143,15.0
145,15.0
147,15.0
149,15.0
151,15.0
153,15.0
155,15.0
157,15.0
159,15.0
162,15.0
164,15.0
166,15.0
168,15.0
170,15.0
172,15.0
174,15.0
176,15.0
178,15.0
180,15.0
182,15.0
184,15.0
186,15.0
188,15.0
190,15.0
192,15.0
194,15.0
196,15.0
198,15.0
200,15.0
202,15.0
204,15.0
206,15.0
208,15.0
210,15.0
212,15.0
214,15.0
216,15.0
218,15.0
220,15.0
222,15.0
224,15.0
226,15.0
228,15.0
230,15.0
232,15.0
234,15.0
236,15.0
238,15.0
240,15.0
242,15.0
244,15.0
246,15.0
248,15.0
250,15.0
252,15.0
255,15.0
257,15.0
259,15.0
261,15.0
263,15.0
265,15.0
267,15.0
269,15.0
271,15.0
273,15.0
275,15.0
277,15.0
279,15.0
281,15.0
283,15.0
285,15.0
287,15.0
289,15.0
291,15.0
293,15.0
295,15.0
297,15.0
299,15.0
301,15.0
303,15.0
305,15.0
307,15.0
309,15.0
311,15.0
313,15.0
315,15.0
317,15.0
319,15.0
321,15.0
323,15.0
325,15.0
327,15.0
329,15.0
331,15.0
333,15.0
335,15.0
337,15.0
339,15.0
341,15.0
343,15.0
345,15.0
347,15.0
349,15.0
352,15.0
354,15.0
356,15.0
358,15.0
360,15.0
362,15.0
364,15.0
366,15.0
368,15.0
370,15.0
372,15.0
374,15.0
376,15.0
378,15.0
380,15.0
382,15.0
384,15.0
386,15.0
388,15.0
390,15.0
392,15.0
394,15.0
396,15.0
398,15.0
400,15.0
402,15.0
404,15.0
406,15.0
408,15.0
410,15.0
412,15.0
414,15.0
416,15.0
418,15.0
420,15.0
422,15.0
424,15.0
426,15.0
428,15.0
430,15.0
432,15.0
435,15.0
437,15.0
439,15.0
441,15.0
443,15.0
445,15.0
447,15.0
449,15.0
451,15.0
453,15.0
455,15.0
457,15.0
459,15.0
461,15.0
463,15.0
465,15.0
467,15.0
469,15.0
471,15.0
473,15.0
475,15.0
477,15.0
479,15.0
481,15.0
483,15.0
485,15.0
487,15.0
489,15.0
491,15.0
493,15.0
495,15.0
497,15.0
499,15.0
501,15.0
503,15.0
505,15.0
507,15.0
509,15.0
511,15.0
513,15.0
515,15.0
517,15.0
519,15.0
521,15.0
524,15.0
526,15.0
528,15.0
530,15.0
532,15.0
534,15.0
536,15.0
538,15.0
540,15.0
542,15.0
544,15.0
546,15.0
548,15.0
550,15.0
552,15.0
554,15.0
556,15.0
558,15.0
560,15.0
562,15.0
564,15.0
566,15.0
568,15.0
570,15.0
572,15.0
574,15.0
576,15.0
578,15.0
580,15.0
582,15.0
584,15.0
586,15.0
588,15.0
590,15.0
592,15.0
594,15.0
596,15.0
598,15.0
600,15.0
602,15.0
604,15.0
606,15.0
609,15.0
611,15.0
613,15.0
615,15.0
617,15.0
619,15.0
621,15.0
623,15.0
625,15.0
627,15.0
629,15.0
631,15.0
633,15.0
635,15.0
637,15.0
639,15.0
641,15.0
643,15.0
645,15.0
647,15.0
649,15.0
651,15.0
653,15.0
655,15.0
657,15.0
659,15.0
661,15.0
663,15.0
665,15.0
667,15.0
669,15.0
671,15.0
673,15.0
675,15.0
677,15.0
679,15.0
681,15.0
683,15.0
685,15.0
687,15.0
689,15.0
692,15.0
694,15.0
696,15.0
698,15.0
700,15.0
702,15.0
704,15.0
706,15.0
708,15.0
710,15.0
712,15.0
714,15.0
716,15.0
718,15.0
720,15.0
722,15.0
724,15.0
726,15.0
728,15.0
730,15.0
732,15.0
734,15.0
736,15.0
738,15.0
740,15.0
742,15.0
744,15.0
746,15.0
748,15.0
750,15.0
752,15.0
754,15.0
756,15.0
758,15.0
760,15.0
762,15.0
765,15.0
767,15.0
769,15.0
771,15.0
773,15.0
775,15.0
777,14.0
779,14.0
781,13.0
783,13.0
785,13.0
787,13.0
789,13.0
791,13.0
793,13.0
795,13.0
797,13.0
799,13.0
801,13.0
803,13.0
805,13.0
807,13.0
809,13.0
811,13.0
813,13.0
815,13.0
817,13.0
819,13.0
821,13.0
823,12.0
825,12.0
827,12.0
829,12.0
831,12.0
833,12.0
836,12.0
838,12.0
840,12.0
842,12.0
844,12.0
846,12.0
848,12.0
850,12.0
852,12.0
854,12.0
856,12.0
858,12.0
860,12.0
862,12.0
864,12.0
866,12.0
868,12.0
870,12.0
872,12.0
874,12.0
876,12.0
878,12.0
880,12.0
882,12.0
884,12.0
886,11.0
888,11.0
890,11.0
892,10.0
894,10.0
896,9.0
898,9.0
900,9.0
903,9.0
905,9.0
907,9.0
909,9.0
911,8.0
913,8.0
915,8.0
917,8.0
919,8.0
921,8.0
923,8.0
925,8.0
927,8.0
929,8.0
931,8.0
933,8.0
935,8.0
937,8.0
939,8.0
941,8.0
943,8.0
945,8.0
947,8.0
949,8.0
951,8.0
953,8.0
955,8.0
957,8.0
959,8.0
961,8.0
963,8.0
965,8.0
968,8.0
970,8.0
972,8.0
974,8.0
976,8.0
978,8.0
980,8.0
982,8.0
984,8.0
986,8.0
988,8.0
990,8.0
992,8.0
994,8.0
996,8.0
998,8.0
1000,8.0
1002,8.0
1004,8.0
1006,8.0
1008,8.0
1010,8.0
1012,8.0
1014,8.0
1016,8.0
1018,8.0
1020,8.0
1022,8.0
1025,8.0
1027,8.0
1029,8.0
1031,8.0
1033,8.0
1035,8.0
1037,8.0
1039,8.0
1041,8.0
1043,8.0
1045,8.0
1047,8.0
1049,8.0
1051,8.0
1053,8.0
1055,8.0
1057,8.0
1059,8.0
1061,7.0
1063,7.0
1065,7.0
1067,7.0
1069,7.0
1071,7.0
1073,7.0
1075,7.0
1077,7.0
1079,7.0
1081,6.0
1084,6.0
1086,6.0
1088,6.0
1090,6.0
1092,6.0
1094,6.0
1096,6.0
1098,6.0
1100,6.0
1102,6.0
1104,6.0
1106,6.0
1108,6.0
1110,6.0
1112,4.0
1114,4.0
1116,4.0
1118,4.0
1120,4.0
1122,4.0
1124,4.0
1126,4.0
1128,4.0
1130,4.0
1132,4.0
1134,4.0
1136,4.0
1138,4.0
1140,4.0
1143,4.0
1145,4.0
1147,4.0
1149,3.0
1151,3.0
1153,3.0
1155,3.0
1157,3.0
1159,3.0
1161,3.0
1163,3.0
1165,3.0
1167,3.0
1169,3.0
1171,3.0
1173,3.0
1175,3.0
1177,3.0
1179,3.0
1181,3.0
1183,3.0
1185,3.0
1187,3.0
1189,3.0
1191,3.0
1193,3.0
1195,3.0
1197,3.0
1200,3.0
1202,3.0
1204,3.0
1206,3.0
1208,3.0
1210,3.0
1212,3.0
1214,3.0
1216,3.0
1218,3.0
1220,3.0
1222,3.0
1224,3.0
1226,3.0
1228,3.0
1230,3.0
1232,3.0
1234,3.0
1236,3.0
1238,3.0
1240,3.0
1242,3.0
1244,3.0
1246,3.0
1248,3.0
1250,3.0
1252,3.0
1254,3.0
1256,3.0
1259,3.0
1261,3.0
1263,3.0
1265,3.0
1267,3.0
1269,3.0
1271,3.0
1273,3.0
1275,3.0
1277,3.0
1279,3.0
1281,3.0
1283,3.0
1285,3.0
1287,3.0
1289,3.0
1291,3.0
1293,3.0
1295,3.0
1297,3.0
1299,3.0
1301,3.0
1303,3.0
1305,3.0
1307,3.0
1309,3.0
1311,3.0
1313,3.0
1315,3.0
1318,3.0
1320,3.0
1322,3.0
1324,3.0
1326,3.0
1328,2.0
1330,2.0
1332,2.0
1334,1.0
1336,1.0
1338,1.0
1340,1.0
1342,1.0
1344,1.0
1346,1.0
1348,1.0
1350,1.0
1352,1.0
1354,1.0
1356,1.0
1358,1.0
1360,1.0
1362,1.0
1364,1.0
1366,1.0
1368,1.0
1370,1.0
1372,1.0
1374,1.0
1376,1.0
1379,1.0
1381,1.0
1383,1.0
1385,1.0
1387,1.0
1389,1.0
1391,1.0
1393,1.0
1395,1.0
1397,1.0
1399,1.0
1401,1.0
1403,1.0
1405,0.0
1407,0.0
1409,0.0
1411,0.0
