application_1473108109599_2015,6,37
application_1473108109599_2016,6,41
application_1473108109599_2017,5,45
application_1473108109599_2018,5,35
application_1473108109599_2019,8,34
application_1473108109599_2020,5,42
application_1473108109599_2021,6,33
application_1473108109599_2022,6,42
application_1473108109599_2023,5,45
application_1473108109599_2024,5,33
application_1473108109599_2026,6,38
application_1473108109599_2025,6,38
application_1473108109599_2027,6,40
application_1473108109599_2028,6,39
application_1473108109599_2029,5,47
application_1473108109599_2030,7,34
application_1473108109599_2031,6,45
application_1473108109599_2032,7,37
application_1473108109599_2033,8,39
application_1473108109599_2034,6,50
application_1473108109599_2035,7,55
application_1473108109599_2036,7,39
application_1473108109599_2037,5,49
application_1473108109599_2038,7,50
application_1473108109599_2039,6,50
application_1473108109599_2040,6,44
application_1473108109599_2041,9,47
application_1473108109599_2042,7,45
application_1473108109599_2043,6,46
application_1473108109599_2044,9,48
application_1473108109599_2045,13,55
application_1473108109599_2046,11,40
application_1473108109599_2047,10,52
application_1473108109599_2048,11,55
application_1473108109599_2049,6,56
application_1473108109599_2050,6,59
application_1473108109599_2051,7,48
application_1473108109599_2052,6,43
application_1473108109599_2054,11,51
application_1473108109599_2053,8,54
application_1473108109599_2055,6,39
application_1473108109599_2056,7,47
application_1473108109599_2057,6,55
application_1473108109599_2058,5,51
application_1473108109599_2059,9,51
application_1473108109599_2060,7,52
application_1473108109599_2061,6,49
application_1473108109599_2062,7,47
application_1473108109599_2063,5,46
application_1473108109599_2064,6,45
application_1473108109599_2065,7,50
application_1473108109599_2066,6,66
application_1473108109599_2067,8,63
application_1473108109599_2068,9,57
application_1473108109599_2069,13,51
application_1473108109599_2070,14,49
application_1473108109599_2071,9,54
application_1473108109599_2072,6,60
application_1473108109599_2073,7,60
application_1473108109599_2074,6,62
application_1473108109599_2075,12,49
application_1473108109599_2076,7,53
application_1473108109599_2077,6,57
application_1473108109599_2078,5,50
application_1473108109599_2079,6,55
application_1473108109599_2080,7,56
application_1473108109599_2081,6,54
application_1473108109599_2083,7,52
application_1473108109599_2082,5,61
application_1473108109599_2084,10,56
application_1473108109599_2085,5,57
application_1473108109599_2086,6,51
application_1473108109599_2087,10,57
application_1473108109599_2088,7,56
application_1473108109599_2089,8,55
application_1473108109599_2090,7,54
application_1473108109599_2091,6,56
application_1473108109599_2092,8,54
application_1473108109599_2093,7,63
application_1473108109599_2094,7,63
application_1473108109599_2095,7,64
application_1473108109599_2096,8,57
application_1473108109599_2097,5,64
application_1473108109599_2098,9,60
application_1473108109599_2099,7,55
application_1473108109599_2100,11,56
application_1473108109599_2101,7,63
application_1473108109599_2102,5,60
application_1473108109599_2103,5,62
application_1473108109599_2104,6,70
application_1473108109599_2105,7,67
application_1473108109599_2106,7,64
application_1473108109599_2107,6,77
application_1473108109599_2108,11,67
application_1473108109599_2109,8,67
application_1473108109599_2110,10,66
application_1473108109599_2111,7,66
application_1473108109599_2112,8,64
application_1473108109599_2113,12,67
application_1473108109599_2114,10,58
application_1473108109599_2115,8,60
application_1473108109599_2116,9,67
application_1473108109599_2117,7,66
application_1473108109599_2118,9,62
application_1473108109599_2119,8,65
application_1473108109599_2120,5,65
application_1473108109599_2121,10,59
application_1473108109599_2122,13,67
application_1473108109599_2123,6,59
application_1473108109599_2124,6,59
application_1473108109599_2125,7,68
application_1473108109599_2126,7,65
application_1473108109599_2127,5,59
application_1473108109599_2128,7,58
application_1473108109599_2129,7,58
application_1473108109599_2130,6,65
application_1473108109599_2131,5,72
application_1473108109599_2132,7,77
application_1473108109599_2133,14,74
application_1473108109599_2134,6,72
application_1473108109599_2135,8,67
application_1473108109599_2136,6,69
application_1473108109599_2137,6,75
application_1473108109599_2138,6,68
application_1473108109599_2139,7,72
application_1473108109599_2140,5,72
application_1473108109599_2142,6,74
application_1473108109599_2141,6,71
application_1473108109599_2144,6,67
application_1473108109599_2143,6,70
application_1473108109599_2145,7,66
application_1473108109599_2146,5,71
application_1473108109599_2147,7,92
application_1473108109599_2148,5,82
application_1473108109599_2149,8,59
application_1473108109599_2150,6,72
application_1473108109599_2151,9,74
application_1473108109599_2152,6,78
application_1473108109599_2153,6,84
application_1473108109599_2154,12,73
application_1473108109599_2155,5,67
application_1473108109599_2156,8,81
application_1473108109599_2157,7,75
